name,group,ok,r_bar,coverage,n_r,n_dr,r_min,r_max,r_sd,r_p25,r_p75,dr_min,dr_max,dr_sd,dr_p25,dr_p75,err
roundabout_PCG_30,PCG,1,11.262738803458975,1.0,143,143,10.513266724257063,12.34613983904001,0.4477804948936697,10.908753487673852,11.542219010701949,-0.1041864945436437,0.14714853491676827,0.05457457944470319,-0.03648831062022939,0.030367395813351905,
roundabout_PCG_300,PCG,1,11.066033974391363,1.0,140,140,10.399366603165525,11.635656463078886,0.28775562874365374,10.929079749681147,11.269340283314595,-0.10349726713770302,0.08443115107093568,0.040308688078505545,-0.02681033793671883,0.023863798083424648,
roundabout_PCG_301,PCG,1,11.238942327301883,1.0,143,143,10.437104301604323,12.264562956497759,0.47073718122473185,10.823563787364721,11.625433818747705,-0.11839488192396352,0.15650172577080923,0.06210251989594697,-0.04958421852303463,0.04322186593290134,
roundabout_PCG_302,PCG,1,11.463802267437385,1.0,145,145,11.150484631258722,11.998716468322879,0.2264191186913674,11.29736595355013,11.614417796025183,-0.07516731829480428,0.052260875850906885,0.028772881876111864,-0.016756668835421706,0.018286365108886926,
roundabout_PCG_303,PCG,1,10.873782121071699,1.0,139,139,9.410605630910752,11.943782973249064,0.7534200122483407,10.2409136131554,11.583997850405478,-0.14387702013857329,0.20665365475364084,0.08472532995766077,-0.07451487470571205,0.03919867675186062,
roundabout_PCG_304,PCG,1,11.023199587476821,1.0,139,139,10.716268497895692,11.351374648336925,0.20250535787175225,10.821810913369212,11.205932831152735,-0.061581302687553574,0.04428040822932289,0.029374195750853264,-0.02496214332446911,0.021992668674610805,
roundabout_PCG_305,PCG,1,11.147703097479292,1.0,141,141,10.691681345057678,11.739741141696317,0.2882108323468791,10.887304712827726,11.331984512952612,-0.06717978881229492,0.07163875988302948,0.03223119629925122,-0.02311134995843922,0.02531538619992091,
roundabout_PCG_306,PCG,1,11.182578688287613,1.0,142,142,10.15421722130372,11.819587056332592,0.4404917618415146,10.868819322637043,11.590425238162798,-0.1539796890214724,0.08049723023721178,0.05122795941982816,-0.021122146808840725,0.035351571924094216,
roundabout_PCG_307,PCG,1,11.279852044702753,1.0,143,143,10.737383310779414,12.10735291090404,0.37044313017844455,10.967766560550547,11.536942250452032,-0.11278227900131021,0.07215009681850404,0.04064304450857109,-0.025567986416299426,0.028918336836353475,
roundabout_PCG_308,PCG,1,11.149946417173561,1.0,142,142,9.527304409733635,12.33724176614859,0.8040524851509335,10.453246288847375,11.909398005188775,-0.20936348860622722,0.13735339675107028,0.08234111095721969,-0.04969428250665553,0.06031824509898476,
roundabout_PCG_309,PCG,1,11.095403119533374,1.0,141,141,10.127584746375613,12.412433198741214,0.5641017025344915,10.692945199535227,11.48147103797057,-0.13504890400570346,0.1931733435620906,0.07131474036555704,-0.05443404307425759,0.03861703212771772,
roundabout_PCG_31,PCG,1,11.291316022174465,1.0,143,143,10.529007901681005,12.100880778751659,0.4365653228177232,10.9277917441897,11.623880782611163,-0.09849025733154981,0.06918467578251786,0.04607716577845895,-0.04165095682716391,0.03811138603233566,
roundabout_PCG_310,PCG,1,11.264177207267785,1.0,142,142,10.482003173257773,11.827897735937057,0.3513366174668852,11.003030322448364,11.548793017850233,-0.09655788726668924,0.07719665269716636,0.0391130305805476,-0.02993195053410247,0.029000855036881212,
roundabout_PCG_311,PCG,1,11.169738460572745,1.0,141,141,10.557844245050497,12.014159189897128,0.40048386422408944,10.842602118933444,11.481689896458795,-0.07273736325031521,0.09036230927700473,0.043674875329094066,-0.03670980934833956,0.025671328238926705,
roundabout_PCG_312,PCG,1,11.131357838758262,1.0,141,141,10.201290151551081,11.661602270833674,0.30731654198253205,10.98346183423016,11.307933057170109,-0.09882281412266813,0.16698859243196296,0.048000587742681296,-0.026718941905267357,0.0215517806755674,
roundabout_PCG_313,PCG,1,11.2613400805475,1.0,143,143,10.115462604202042,12.299111329585863,0.6116828558942463,10.755942923122301,11.80402919972695,-0.09482921488911167,0.12198779980810137,0.06054149606389608,-0.056588828759816856,0.04522716533186166,
roundabout_PCG_314,PCG,1,11.072866940960425,1.0,140,140,10.246509505148149,11.750308713894961,0.3545800879103696,10.851840568490706,11.354630075433228,-0.10622890869996482,0.10829546287463288,0.04618499502894458,-0.035207533535965396,0.03297760711197828,
roundabout_PCG_315,PCG,1,11.339619835203703,1.0,144,144,10.5056767579419,12.57232354461243,0.5832712831999646,10.901945884948761,11.776053608077067,-0.11672838613991843,0.13211118133915178,0.06349433222735816,-0.05121805456108586,0.04337178190149027,
roundabout_PCG_316,PCG,1,11.010092800953482,1.0,141,141,9.391412551196545,11.936363806526733,0.6539003842847488,10.590223788646405,11.477035388580834,-0.27148506297730357,0.1624843933487803,0.09106809139990443,-0.04503523174270185,0.06523368605804158,
roundabout_PCG_317,PCG,1,11.14727199031256,1.0,141,141,10.623759024250571,11.677392169888689,0.2843585577364239,10.990672491329475,11.341833956216373,-0.07578303006704523,0.08446274086173844,0.033949402358508525,-0.020137052914744658,0.02163854473340976,
roundabout_PCG_318,PCG,1,11.231486505647004,1.0,142,142,10.480689358737743,12.141603766957765,0.44068757418647025,10.808384254025444,11.560352255134232,-0.09165643960558967,0.08419429879533702,0.044545621409204754,-0.03676644004274898,0.02888792897775616,
roundabout_PCG_319,PCG,1,10.959411244781977,1.0,139,139,10.214267656971574,11.760420438242697,0.3828575068623439,10.709070957385578,11.214348679592653,-0.09793766408729354,0.09440055336564335,0.046573785206177276,-0.03941795989283303,0.03908643894070973,
roundabout_PCG_32,PCG,1,10.95897043363146,1.0,139,139,10.195629059697778,11.872993360959768,0.38023969402983443,10.69485003466469,11.206570777248476,-0.10686465363674813,0.13349049318729733,0.051489188670577585,-0.03460774420289159,0.036079652774319015,
roundabout_PCG_320,PCG,1,11.124929998330988,1.0,141,141,10.811592765896123,11.635719465300399,0.21803791156982413,10.976501278862333,11.250425064216055,-0.055247201645901356,0.08992814904978808,0.02955934741573432,-0.020368554364885938,0.012818916292326676,
roundabout_PCG_321,PCG,1,10.892026098324695,1.0,138,138,9.89774863402491,11.300596724196275,0.38248029656422755,10.636622717815772,11.231951305062788,-0.09781344991554697,0.1404763921361578,0.04575462931822317,-0.03161810658257558,0.022522736809003963,
roundabout_PCG_322,PCG,1,11.418846768090692,1.0,145,145,10.567941814966533,12.48847431910991,0.48067205762976933,11.014053334523082,11.67875662015727,-0.09845339852333979,0.17613633022044617,0.058916996504814884,-0.04449626173517984,0.029604861565578844,
roundabout_PCG_323,PCG,1,11.231791078159308,1.0,142,142,10.772615184270402,11.729780178282194,0.2710040705805699,11.044573817412672,11.405932709828612,-0.06221843498122226,0.09177939460816198,0.040152501672836426,-0.029021103237655943,0.020153062243560615,
roundabout_PCG_324,PCG,1,11.222082315434731,1.0,142,142,10.536910598287523,11.930521173082473,0.35732411854468465,10.932969395513688,11.443783810841474,-0.11234141231846984,0.06379816872620125,0.042809907712268745,-0.018361986841223032,0.026131465311320934,
roundabout_PCG_325,PCG,1,10.385326573622724,0.7590277777777777,106,105,6.929041638019091,13.431464105165006,1.9393103916116776,8.740662480264591,12.084134453025698,-0.1737231924278415,0.2750100125106272,0.13084451111668932,-0.12764245561397836,0.08528649172313685,
roundabout_PCG_326,PCG,1,10.926413170401378,1.0,139,139,9.874539726143261,12.082651938496683,0.5619786413171586,10.425657155834331,11.260809293924156,-0.11886847899954134,0.14200186602067966,0.06639685442673653,-0.043686743642078696,0.044424534544869054,
roundabout_PCG_327,PCG,1,11.27294339112913,1.0,142,142,10.486586410471908,11.713304002990478,0.31439814476837397,11.08507374103934,11.522694779890207,-0.12107539016835034,0.07604427409840575,0.037404425440057926,-0.014498223388028197,0.02221467299973101,
roundabout_PCG_328,PCG,1,11.141041276451226,1.0,141,141,10.7098936327812,11.5437949888533,0.23556693092920805,10.952361400017617,11.352487502431806,-0.0463580237919583,0.040621647163197494,0.023571858768019146,-0.019454248125159168,0.020045522549617445,
roundabout_PCG_329,PCG,1,11.311376448743024,1.0,143,143,10.855256125063555,11.73433249738089,0.24184182223353407,11.148372412997066,11.531726113708231,-0.09491016705384325,0.09536956515557193,0.0426073775824101,-0.03699296383327155,0.03515272946927883,
roundabout_PCG_33,PCG,1,11.067662360871328,1.0,140,140,10.274713266609165,11.589685286140513,0.3708464625703381,10.802966264862107,11.351490272986661,-0.1278975446184365,0.08429882993859827,0.04933037456841534,-0.02326729698918628,0.030266897180785346,
roundabout_PCG_330,PCG,1,11.338132946773287,1.0,143,143,10.83949133433716,11.984420784266913,0.2818595811795659,11.090827417910877,11.49048833289,-0.11544101708825671,0.11705974763498439,0.04571237894768299,-0.03496748351654766,0.028952309175484636,
roundabout_PCG_331,PCG,1,11.150426940697775,1.0,141,141,10.551559672932873,12.043422250835343,0.38635055911974714,10.82580200047707,11.430412268727514,-0.0978117744023752,0.14914393794960112,0.05625850163439986,-0.042328136446588616,0.031889330758366086,
roundabout_PCG_332,PCG,1,11.004650587926093,1.0,139,139,10.114949396401608,11.360956668638245,0.2889569288850912,10.882437448691126,11.181656168639341,-0.13949316096515574,0.10869622486667652,0.043886353650058274,-0.011415564854210025,0.014437487712351427,
roundabout_PCG_333,PCG,1,11.16033739105019,1.0,142,142,9.518153595298854,12.571008249339076,0.8741024773611934,10.394608861744933,11.773442110119786,-0.16615303115899316,0.18124241866809676,0.09277264462729085,-0.06076090339022677,0.040772066369619164,
roundabout_PCG_334,PCG,1,11.409070474672896,1.0,144,144,10.68084697057937,12.141087190756954,0.4118873461822229,11.158386318646244,11.702841977546605,-0.09413041559392354,0.0936588139779655,0.05142061588769259,-0.044173099306333174,0.03496395837514843,
roundabout_PCG_335,PCG,1,10.931827186691963,1.0,139,139,10.064779278617811,12.086491076427453,0.5728625052878308,10.391597435922698,11.448543976138936,-0.13347762654351847,0.12196544232016215,0.06204336687817866,-0.041038448116982096,0.042883131139702435,
roundabout_PCG_336,PCG,1,10.857175294550894,1.0,138,138,10.09096462915999,11.765412822993959,0.45145882875481025,10.461057685145372,11.238739343187722,-0.09179901669717339,0.10255672764674983,0.06252316390172775,-0.05069372575564168,0.06584598071340109,
roundabout_PCG_337,PCG,1,11.019260309094234,1.0,139,139,10.295534457993954,11.778663493030654,0.37658063707110234,10.757092883820288,11.274527558777217,-0.12750846160317053,0.08126030620371694,0.04707699052909482,-0.031491611878723624,0.037374077817880824,
roundabout_PCG_338,PCG,1,10.965056292778755,1.0,139,139,10.580748684346748,11.563770026453478,0.299350097874158,10.703899387922956,11.16049413221672,-0.06618682623918559,0.08214027668484469,0.036936090642092016,-0.03094027765574925,0.030325942669942485,
roundabout_PCG_339,PCG,1,11.0264754279968,1.0,140,140,9.947904456530223,11.92985326717824,0.5012560434005351,10.650453498551327,11.413143712587415,-0.11991627092942103,0.11912883267232388,0.06396140436302299,-0.05292165435791718,0.05702142179841152,
roundabout_PCG_34,PCG,1,11.050599951015752,1.0,140,140,10.247807780179555,11.612324210151757,0.3103507120174727,10.931470863363266,11.190601702637291,-0.14675359452918357,0.09584904299395092,0.048627178034085186,-0.012005821701529307,0.028052503196985157,
roundabout_PCG_340,PCG,1,11.23485341750426,1.0,142,142,10.6623079694734,11.887154366520548,0.33233579703854066,10.954852097170786,11.455376667616502,-0.05910713009604862,0.13257645744659463,0.04241208868475026,-0.033490315700341,0.022971855067748237,
roundabout_PCG_341,PCG,1,11.131560364644654,1.0,141,141,10.057409977136967,11.88449048778221,0.4277089357199156,10.871879385053829,11.414134564571764,-0.12562118379449494,0.10313924715739553,0.053308317955991,-0.022917997185833983,0.03496136168674191,
roundabout_PCG_342,PCG,1,10.945200971395748,1.0,139,139,10.068147404464268,11.769414375611603,0.42159242535984254,10.66258687760007,11.239417938048966,-0.11192414725222655,0.12953199212161515,0.06310700368422066,-0.042519764407669136,0.03291200430069363,
roundabout_PCG_343,PCG,1,11.212584021382218,1.0,142,142,10.433415025102484,11.944817346793776,0.3768030759550185,10.971088787703598,11.505661870595839,-0.08970901836283574,0.0780261041777397,0.04522633552605874,-0.028435108485368676,0.038480148619360666,
roundabout_PCG_344,PCG,1,10.972322295026085,1.0,139,139,10.317257756990195,11.705282986304182,0.4026336020087809,10.681801489635436,11.323307939112112,-0.0889530934777305,0.09102998962822362,0.049315200160901324,-0.04213887601136879,0.044056864593879475,
roundabout_PCG_345,PCG,1,11.382241572720382,1.0,145,145,9.872970447173916,13.033646346230327,0.98930790643924,10.444754375835284,12.202367881014315,-0.1600326494154949,0.15425683245744182,0.09522194414981483,-0.0783211359966991,0.0892164724145239,
roundabout_PCG_346,PCG,1,11.146878952696861,1.0,142,142,9.707869139755504,12.200960874178143,0.6417326774724298,10.597173467275969,11.593866468938762,-0.19969270244198256,0.15982881029891693,0.07718503620322623,-0.04517395847912953,0.032763564138389434,
roundabout_PCG_347,PCG,1,11.052305780806037,1.0,140,140,10.38154392816801,11.72067563669055,0.3680119022960145,10.727036830115342,11.3135145662111,-0.09869980290737423,0.0694580899751891,0.041993582494873304,-0.01597842293752061,0.028531919030634345,
roundabout_PCG_348,PCG,1,11.178242157110102,1.0,141,141,10.927819888390944,11.617572789724253,0.19049222157138176,11.03296996311964,11.314172460541231,-0.08133963916610121,0.04988810011827027,0.029481900901366497,-0.02161699568015152,0.02341078339995306,
roundabout_PCG_349,PCG,1,11.165844293491356,1.0,141,141,10.770400137895708,11.655370039942195,0.23003045361224483,10.967049875520871,11.287931084295137,-0.052237690220730215,0.06491030531456765,0.028649098975948143,-0.014115252601136774,0.015813970515248243,
roundabout_PCG_35,PCG,1,11.252606353154409,1.0,142,142,10.636378220201207,11.883679814390964,0.3595606218387976,10.973624861429665,11.573283058056294,-0.0784134992775325,0.05755858040816619,0.03813459073330921,-0.031228103321934153,0.02881016949671622,
roundabout_PCG_350,PCG,1,11.255702120346353,1.0,142,142,10.55660660847278,11.905085165052347,0.3534762678688468,11.02786270904275,11.494827845670532,-0.11958227249806441,0.07571654478294931,0.04688568942197913,-0.02742053659147059,0.03682368364620814,
roundabout_PCG_351,PCG,1,11.172864060426727,1.0,141,141,10.256486947240026,11.9395806507846,0.4117434394735077,10.926589361719728,11.52012940566127,-0.0940451639733837,0.10854472972529727,0.04799857732161975,-0.028923240232945346,0.030008527162042498,
roundabout_PCG_352,PCG,1,11.341404548102867,1.0,145,145,9.80507028122585,12.879829544657458,0.7782136224969911,10.697617319577397,11.887689234272486,-0.19356060663449526,0.22298825820340973,0.10278642060877939,-0.07877515179037253,0.08095932831138519,
roundabout_PCG_353,PCG,1,10.943503069493037,1.0,138,138,10.496176950525593,11.366222044001475,0.2148018038330503,10.757661552181434,11.076162648504672,-0.03900345719270959,0.06891551744882207,0.027743548249701187,-0.02360542367403662,0.01826426396285008,
roundabout_PCG_354,PCG,1,10.98092951596177,1.0,139,139,10.095706836271171,11.7053500981394,0.4270642579336991,10.719014349707678,11.232909579489668,-0.10738264440024636,0.14161397671740872,0.06025550497147649,-0.04377022637459582,0.034141527262007365,
roundabout_PCG_355,PCG,1,11.008440490301256,1.0,140,140,9.973218684672167,11.873662508030261,0.48138823178912654,10.633242238794574,11.412873585148365,-0.1343189133685012,0.18833035827639577,0.07182003225843243,-0.06073369773094228,0.045366358292919795,
roundabout_PCG_356,PCG,1,11.256004233199144,1.0,142,142,10.91141312023216,11.573078784653969,0.16623847259079264,11.131070125742857,11.404120121058668,-0.050562454300941084,0.06470555825551294,0.025059102727962353,-0.015573989718359993,0.019482871148621683,
roundabout_PCG_357,PCG,1,11.25526998464334,0.9138888888888889,135,134,9.07022716375989,13.043770705541098,1.0638532468632775,10.50213736633811,12.224755705283028,-0.4999985801664266,0.1524440762434267,0.12017895245140853,-0.11061267433013322,0.0823157395145735,
roundabout_PCG_358,PCG,1,11.277787438624962,1.0,143,143,10.747554385008389,11.765244017894123,0.26927442896598397,11.069815951161505,11.49838590929069,-0.09627132326282783,0.10962841832790815,0.04100576005685308,-0.02613909420096938,0.0227520445878584,
roundabout_PCG_359,PCG,1,11.048479857426248,1.0,140,140,10.416136417483019,11.826553402206732,0.4203581192667214,10.643047346986233,11.336385945071623,-0.06968959061642899,0.08677510146331358,0.04588373561072138,-0.040756297609755965,0.03713543476212333,
roundabout_PCG_36,PCG,1,11.027059729407911,1.0,139,139,10.246272195929993,11.656990312225096,0.33959507444412396,10.828997948820419,11.254899711630365,-0.09217903012081052,0.07853845099833379,0.04290714156539791,-0.027304183692190342,0.036670421323596436,
roundabout_PCG_360,PCG,1,11.295934522209711,0.8159722222222222,124,123,8.845517838782602,13.2031434985282,1.5022319989058086,9.673871143369901,12.7338181867178,-0.49839711286464805,0.21483694598249237,0.12618425720235277,-0.06128232844142012,0.07772717520476746,
roundabout_PCG_361,PCG,1,11.313217892573125,1.0,144,144,9.873455292104504,12.810227777987848,0.7742542228212947,10.710124816113433,11.929917885800915,-0.10853141861113613,0.1720914775946305,0.07971483451821514,-0.06002295352162479,0.04350962873172426,
roundabout_PCG_362,PCG,1,11.365901030696035,1.0,143,143,11.148771944697874,11.650206912932383,0.11227811865874643,11.283295389074773,11.437311203365345,-0.032848406506797545,0.03995580055783954,0.017326096378896594,-0.01565916593938166,0.012062345082450854,
roundabout_PCG_363,PCG,1,11.469243596612843,1.0,145,145,10.905369428831905,12.115183797056392,0.364132961596496,11.164903688072329,11.810514234501438,-0.07936726724911836,0.12320230842660784,0.0532859133279822,-0.043954218232116204,0.032883493847828404,
roundabout_PCG_364,PCG,1,11.283419990104944,1.0,144,144,10.458292932891053,12.401216424165282,0.5348445194355124,10.79351430387649,11.657364694370335,-0.12194536027314662,0.1995506501825286,0.07355796539964872,-0.06325784982899307,0.044052316753617315,
roundabout_PCG_365,PCG,1,11.391686758121011,1.0,144,144,10.959150863738392,12.029190326303452,0.3272280950522342,11.08968122589227,11.641180973572364,-0.09635743388761497,0.09930505729417405,0.045531921255987894,-0.03840183293402388,0.034002397860223965,
roundabout_PCG_366,PCG,1,10.946711533429957,1.0,139,139,9.912240870868413,11.93829030842865,0.47865356583660357,10.632108926305458,11.3375913332068,-0.1314182063709719,0.11640821579836391,0.05921678181167667,-0.04013297711112429,0.03127967158809586,
roundabout_PCG_367,PCG,1,10.57310803025271,0.7111111111111111,105,104,7.218983107177727,13.789576790642277,2.194778599730899,8.459921377492227,12.869417177038844,-0.49168312169440753,0.1602826887050206,0.1495929332165033,-0.12682725305757336,0.12293999211646556,
roundabout_PCG_368,PCG,1,11.368160437249811,1.0,145,145,9.938176368978503,12.999967948598098,0.7111169691448036,10.897181682354901,11.88863998010502,-0.17871773172338123,0.18533997351020304,0.08292597418428614,-0.0436956255658103,0.045055425574476615,
roundabout_PCG_369,PCG,1,11.358157169121206,1.0,144,144,10.23372122358495,12.118606100365952,0.47701931845811435,11.035812149354712,11.704662536836082,-0.13986892924496885,0.11875249649738784,0.05237756960867534,-0.024860160944362608,0.023741940302779874,
roundabout_PCG_37,PCG,1,11.028300502453138,1.0,140,140,10.37488548645467,11.712161115825468,0.368758992648792,10.716808898431623,11.305362839646728,-0.09138642822873067,0.07641905057182008,0.04830896908407979,-0.04216630152034684,0.04105935282191853,
roundabout_PCG_370,PCG,1,11.16621493675026,1.0,142,142,10.08881097136513,11.87702846414846,0.411592268271928,10.960381960777301,11.478815386271652,-0.16901782787575925,0.10756127224106748,0.05445835816235749,-0.03362791831672407,0.03970613327653627,
roundabout_PCG_371,PCG,1,10.916208008133308,1.0,138,138,9.967998744336969,11.476246086069045,0.367520039010361,10.76694104334168,11.225920702637904,-0.16581803756598745,0.09447129519911535,0.049304812292761464,-0.01802698200656261,0.02195078774197068,
roundabout_PCG_372,PCG,1,10.991221973529797,1.0,140,140,10.08860728786271,12.05968745344348,0.5076416135308244,10.616307421405029,11.366134242792096,-0.15281304805434814,0.11133021530856446,0.06494496789676142,-0.05493163304557935,0.05727664273432964,
roundabout_PCG_373,PCG,1,11.077215768766576,1.0,141,141,10.119230710717247,12.16381161414814,0.5252512755409434,10.683440738317591,11.461424411069233,-0.1513053977774561,0.11652151472578609,0.06639749611378455,-0.05472635514744084,0.056852496570067856,
roundabout_PCG_374,PCG,1,10.9799232863953,1.0,139,139,9.717749615634,11.881556570685424,0.5760238404840486,10.56259968603023,11.419453303043529,-0.19060390645481107,0.11601381683658474,0.06624639178430058,-0.03480474446996151,0.04183718179970075,
roundabout_PCG_375,PCG,1,11.080589946274806,1.0,140,140,10.301304860299469,11.738280399309135,0.37370463084526584,10.857414229913044,11.35337185753147,-0.08457591863871983,0.09301384220884756,0.04445245974426608,-0.03859509697123231,0.02989084326757041,
roundabout_PCG_376,PCG,1,11.129370825748135,1.0,140,140,10.67083559486881,11.510754445920188,0.2383012528563412,10.95549702823216,11.35199901651298,-0.046364813356762014,0.05279621663920153,0.025980204846190878,-0.01731533053730061,0.02198538291675689,
roundabout_PCG_377,PCG,1,10.948508744875504,1.0,140,140,9.172127981986732,12.215482251086973,0.9170012698057383,10.092751013725216,11.735341703459394,-0.2060065823822299,0.17568736653491435,0.0944565495980257,-0.0554943445044227,0.08174430755488915,
roundabout_PCG_378,PCG,1,10.908652605318087,1.0,139,139,9.745884237577487,11.770636065487336,0.61438231553415,10.400470753941224,11.480448290792957,-0.1653113609762773,0.21098941983094477,0.08779231850013675,-0.0771011644494699,0.051999076174042536,
roundabout_PCG_379,PCG,1,10.803623905670921,1.0,136,136,10.438444500518374,11.094028030433313,0.18414574380927548,10.65622040346203,10.96940605625756,-0.06163159210357705,0.060425476238798126,0.02951096050593968,-0.026761449185938258,0.01955582114034282,
roundabout_PCG_38,PCG,1,11.15080480239472,1.0,141,141,9.961801359116853,11.999833444669434,0.5634254609104524,10.69832780515386,11.59701356246504,-0.1484660734793799,0.12072612894462154,0.06337744154341919,-0.048643574020376334,0.04927608621029478,
roundabout_PCG_380,PCG,1,11.115955927810706,1.0,140,140,10.642136218951723,11.760955965966426,0.33665427033690276,10.826633741151344,11.39563835717787,-0.06267544396730251,0.06490866687097707,0.03439257635932448,-0.02322360841925919,0.029978711920945145,
roundabout_PCG_381,PCG,1,10.285724381025297,0.6451388888888889,97,96,6.623704813612495,14.848068471324714,2.6618012410448446,7.59172291850873,12.736922879705318,-0.29048141493142055,0.23419122130826864,0.1770605025512618,-0.1887867262362386,0.13325065389376411,
roundabout_PCG_382,PCG,1,11.066006011853014,1.0,140,140,10.336905471693342,12.105428148955841,0.466759712608203,10.759514996762146,11.36819551067719,-0.11194842533582872,0.14118742404522244,0.061325882111211885,-0.04357550207159866,0.03848503937221226,
roundabout_PCG_383,PCG,1,11.052019466620855,1.0,140,140,10.227762637205801,11.57389755238507,0.37304155260035815,10.784998251440665,11.320392197123322,-0.09955007951405292,0.142670109365703,0.04940777723154915,-0.022833255513950768,0.020717791272493624,
roundabout_PCG_384,PCG,1,11.103549059953464,1.0,140,140,10.601138819017356,11.721078258500352,0.3225510495004872,10.824259697016693,11.37984577822917,-0.04997664794904466,0.07062870853536474,0.03237785978528183,-0.02447199015649648,0.024574659422734957,
roundabout_PCG_385,PCG,1,11.210831392352256,1.0,142,142,10.586082050359769,11.756011375272314,0.30879474448027106,10.992132014827696,11.456285652325011,-0.0575518846426224,0.09633385125241745,0.039540770659919,-0.033009646046441965,0.029007284788254317,
roundabout_PCG_386,PCG,1,10.984717732573074,1.0,139,139,10.078941346442628,11.384066037122313,0.2722537314361757,10.905162495715665,11.172156176640998,-0.14842503876947788,0.1568154514291571,0.05349697789547002,-0.02048704912472843,0.02610706114845396,
roundabout_PCG_387,PCG,1,11.21013378862292,1.0,142,142,10.309603193527542,11.867009407424565,0.41045700770462473,10.900678665974587,11.56936060946854,-0.12832335225128766,0.09981385737745185,0.05433202486715065,-0.022050725963218998,0.03894706051856023,
roundabout_PCG_388,PCG,1,11.432877999374698,1.0,145,145,10.590201767743377,12.316276834056398,0.43424665247769534,11.118040657269615,11.723823839777495,-0.08295173505421971,0.1374007114845135,0.052768498891596155,-0.0439283965684929,0.033961040427460176,
roundabout_PCG_389,PCG,1,11.364887439575284,1.0,143,143,11.147102147200485,11.8018506129831,0.16885856391736595,11.252061068330843,11.468365196451948,-0.052129199591020026,0.048055095881990084,0.021572828581385827,-0.014418360908790895,0.013893549277026018,
roundabout_PCG_39,PCG,1,11.037449484049088,1.0,139,139,10.588431298128807,11.325162485934337,0.1876187729257859,10.921503152430965,11.15513634355747,-0.0556349406883232,0.08041448516334349,0.028088573930314064,-0.0186233299111489,0.015196342547818986,
roundabout_PCG_390,PCG,1,10.960648561663213,1.0,139,139,10.151843115204493,11.535888751411328,0.34408639832906307,10.801617509077625,11.236533105947615,-0.09104957337726205,0.11573316155657665,0.04297288189909065,-0.023793226801901213,0.026876620313633026,
roundabout_PCG_391,PCG,1,11.275811952485004,1.0,143,143,10.296345062504093,11.99918421958001,0.49507191828065883,10.895143084363944,11.679135676482899,-0.10489852578506742,0.12788658871696867,0.05539310337353829,-0.04084438750266983,0.03704907352534015,
roundabout_PCG_392,PCG,1,11.069242829008385,1.0,140,140,10.550037150111184,11.535504763227008,0.2600677373906252,10.849001819175196,11.301473688352958,-0.11172434940175613,0.076515557596883,0.03809418406573149,-0.02253113051823119,0.027621502987435154,
roundabout_PCG_393,PCG,1,11.123457229571333,1.0,141,141,10.379817179804068,12.143433942699756,0.4868009835407008,10.74891311977107,11.415274771226187,-0.13063947169330525,0.1637581470868099,0.06432175384911488,-0.04932273113115215,0.04096314808295709,
roundabout_PCG_394,PCG,1,11.299756269788109,1.0,143,143,10.826700275201453,11.97399287680108,0.33599422120501926,11.004021643553642,11.544097179375203,-0.08848533309839723,0.06014313774442037,0.04199202905790775,-0.03410576591102377,0.0410666153774768,
roundabout_PCG_395,PCG,1,10.9486745096613,1.0,139,139,10.0841986140862,11.919650933681696,0.47932995076147555,10.537110525064234,11.34552830761815,-0.1272112378001058,0.18641710061024241,0.07271766680290834,-0.046507455991290136,0.04426088349677482,
roundabout_PCG_396,PCG,1,11.015700349828993,1.0,139,139,10.390258324463886,11.70138836210612,0.32952199287246947,10.78578233084627,11.197144182822829,-0.11362762833119788,0.08268500705486659,0.04276543453556468,-0.019860333093581595,0.033796367327920684,
roundabout_PCG_397,PCG,1,11.12326557250951,1.0,141,141,10.134523701939898,12.264614451767446,0.5589002696110029,10.715486271525602,11.472127951005238,-0.156930337316199,0.1088828371596513,0.06929577355236392,-0.03155220883613197,0.0521935577032302,
roundabout_PCG_398,PCG,1,11.157320336158671,1.0,141,141,10.39393854194533,11.743506328781844,0.4250340900494286,10.771576197441167,11.563307029357132,-0.09282285068215579,0.0714183063523759,0.041884217251002435,-0.02856834426327204,0.03171427603191468,
roundabout_PCG_399,PCG,1,11.066441216372326,1.0,140,140,9.951432361749616,11.873980807687927,0.5234651378710063,10.611502040438488,11.554972786925951,-0.10805186416871315,0.12839192412661404,0.05397023001720274,-0.05000890252012358,0.037780860480019385,
roundabout_PCG_4,PCG,1,11.172959988659128,1.0,141,141,10.931336659203573,11.401090291774777,0.12756559692695058,11.083338387370537,11.281033219765341,-0.048556788920059546,0.03899485163923089,0.019356177853631147,-0.011954168295012835,0.013186781624114019,
roundabout_PCG_40,PCG,1,10.97607896664277,1.0,139,139,10.206046131991101,11.581107766732817,0.37052056493226276,10.74604607168139,11.267826023557783,-0.06788522100120531,0.11726279208114399,0.04380248318365659,-0.03615363353244305,0.026859825252167013,
roundabout_PCG_400,PCG,1,10.97496627883623,1.0,139,139,10.361470950437743,11.80014775621712,0.3606914719633881,10.652965768617324,11.230307795822396,-0.09443625355014618,0.09337547136210489,0.04128985426440329,-0.02338649085279343,0.02198697996534804,
roundabout_PCG_401,PCG,1,11.081669110566402,1.0,140,140,10.381795768612834,11.642899736343127,0.33266000146242697,10.811167340830295,11.372330229548252,-0.14578814997383738,0.09050764143350953,0.05182370119466113,-0.02596860785409527,0.03962490523461781,
